Iteration   Cost 	bf_1 	bf_2 	bf_3 	bf_4 	bf_5 	bf_6 	bf_7 	bf_8 	bf_9 	bf_10 	bf_11 	bf_12 	bf_13 	bf_14 	bf_15 	bf_16 	depth_1 	depth_2 	depth_3 	depth_4 	depth_5 	depth_6 	depth_7 	depth_8 	depth_9 	depth_10 	depth_11 	depth_12 	depth_13 	depth_14 	depth_15 	depth_16 	depth_17
16 	1.5239834271919701E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
17 	1.530647719500434E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
18 	1.4695196438415714E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
19 	1.5020471254160775E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
20 	1.5322079639860151E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
21 	1.4851497994398652E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
22 	1.5284183151164828E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
23 	1.4931538947470251E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
24 	1.4714898836946724E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
25 	1.4975993981598154E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
26 	1.4560644984507967E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
27 	1.4834327851860441E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
28 	1.4178466869703315E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0
29 	1.257233491008587E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0
30 	1.4283201017245807E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0
31 	1.52538079083416E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0
32 	1.5044861896321923E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0
33 	1.398051614980453E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0
34 	1.4770432873048143E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05
35 	2.8083725944429714E7 	0.2990762430306152 	-0.41766895707827756 	-0.9000000000000009 	-0.32251730099290454 	-0.7381571143820906 	-0.456785599183517 	-0.531015107654193 	-0.8308733919624125 	0.9000000000000006 	-0.059679808786620825 	0.026996518816567634 	0.2517857728683916 	0.11280345410707304 	-0.9000000000000011 	-0.6400339475161497 	-0.8999999999999994 	0.03621503700198755 	0.03173441083103248 	0.02225008724751572 	0.18392007619260783 	-0.39519903172571097 	0.048253806107217634 	0.19116151336544368 	0.09362601817088645 	-0.05269085533862479 	-0.06407642269840157 	0.1462807021160888 	0.11066186868919639 	0.43938940892179 	0.2225716886898114 	0.17935694734214921 	-0.3347621557197096 	0.06442961220180328
36 	7529933.93212442 	0.1495381215153076 	-0.20883447853913878 	-0.45000000000000046 	-0.16125865049645227 	-0.3690785571910453 	-0.2283927995917585 	-0.2655075538270965 	-0.41543669598120625 	0.4500000000000003 	-0.029839904393310412 	0.013498259408283817 	0.1258928864341958 	0.05640172705353652 	-0.45000000000000057 	-0.32001697375807486 	-0.4499999999999997 	0.018107518500993774 	0.01586720541551624 	0.01112504362375786 	0.09196003809630392 	-0.19759951586285548 	0.024126903053608817 	0.09558075668272184 	0.046813009085443225 	-0.026345427669312395 	-0.03203821134920078 	0.0731403510580444 	0.08033093434459836 	0.219694704460895 	0.1112858443449057 	0.08967847367107461 	-0.1673810778598548 	0.03221480610090164
37 	6352658.749761266 	0.2772082958360771 	-0.24799450582211638 	-0.6016714897474642 	0.23205714179945638 	-0.5658447157779337 	-0.2732542272047581 	-0.3582291601114443 	-0.4249930124733197 	0.616775654973801 	-0.13379203049735644 	0.1387922506186394 	0.25050601743159995 	0.25063045151810837 	-0.539737132077545 	0.06366899949488397 	-0.6167756549737999 	0.02476614980700379 	0.005492457219506723 	0.015432551351491519 	0.15099962666977862 	-0.2745153476337211 	0.04319503126978699 	0.15736755532805954 	0.06736254192666213 	-0.0376474656958297 	-0.018888547349623416 	0.09436171680165231 	0.09774973094162649 	0.31578792446884396 	0.18867235470596413 	0.10695005855152583 	-0.20953309738821418 	0.03347520434404297
38 	5322203.866680988 	0.46975540136325905 	-0.30715935296412433 	-0.7172898767900485 	0.676590994400638 	-0.788234002583781 	-0.25513437117075566 	-0.3912361256569946 	-0.5843465017899412 	0.8052690383511258 	-0.3880690726116905 	0.3630422637326118 	0.5077177140060887 	0.3002168867588438 	0.06112048057760032 	0.4189010714700524 	-0.8052690383511258 	0.03251875575941594 	0.0063718466671021465 	0.02470894316286277 	0.22686205618853814 	-0.39883761547280533 	0.06564794350206259 	0.25032397375365667 	0.09201715127885042 	-0.054492986968770564 	-0.0070780695300569916 	0.0975759346332042 	0.13031808366882444 	0.43838599199236683 	0.2775457873016077 	0.09546895572023373 	-0.27395336131461123 	0.029907058113986
-1 	5322203.866680988 	0.46975540136325905 	-0.30715935296412433 	-0.7172898767900485 	0.676590994400638 	-0.788234002583781 	-0.25513437117075566 	-0.3912361256569946 	-0.5843465017899412 	0.8052690383511258 	-0.3880690726116905 	0.3630422637326118 	0.5077177140060887 	0.3002168867588438 	0.06112048057760032 	0.4189010714700524 	-0.8052690383511258 	0.03251875575941594 	0.0063718466671021465 	0.02470894316286277 	0.22686205618853814 	-0.39883761547280533 	0.06564794350206259 	0.25032397375365667 	0.09201715127885042 	-0.054492986968770564 	-0.0070780695300569916 	0.0975759346332042 	0.13031808366882444 	0.43838599199236683 	0.2775457873016077 	0.09546895572023373 	-0.27395336131461123 	0.029907058113986
